🐼电视公告,#genre#
IPTV热播剧场,http://221.219.65.45:18888/udp/239.3.1.194:9020
IPTV经典电影,http://221.219.65.45:18888/udp/239.3.1.195:9024
IPTV魅力时尚,http://221.219.65.45:18888/udp/239.3.1.196:9012
IPTV少儿动画,http://221.219.65.45:18888/udp/239.3.1.199:9000
爱上4K,http://221.219.65.45:18888/udp/239.3.1.236:2000
大健康,http://221.219.65.45:18888/udp/239.3.1.251:8001
密云电视台,http://221.219.65.45:18888/udp/239.3.1.154:8001
晴采竞技,http://221.219.65.45:18888/udp/239.3.1.125:8001
晴采篮球,http://221.219.65.45:18888/udp/239.3.1.126:8001
晴采羽毛球,http://221.219.65.45:18888/udp/239.3.1.127:8001
晴采广场舞,http://221.219.65.45:18888/udp/239.3.1.128:8001
体育赛事,http://221.219.65.45:18888/udp/239.3.1.157:8176
北京房山电视台,http://221.219.65.45:18888/udp/239.3.1.96:8001
北京体育休闲,http://221.219.65.45:18888/udp/239.3.1.97:8001
北京纪实科教,http://221.219.65.45:18888/udp/239.3.1.115:8000
北京财经,http://221.219.65.45:18888/udp/239.3.1.116:8000
北京生活,http://221.219.65.45:18888/udp/239.3.1.117:8000
北京影视,http://221.219.65.45:18888/udp/239.3.1.158:8000
北京新闻,http://221.219.65.45:18888/udp/239.3.1.159:8000
北京文艺,http://221.219.65.45:18888/udp/239.3.1.242:8000
北京体育休闲,http://221.219.65.45:18888/udp/239.3.1.243:8000
北京国际频道,http://221.219.65.45:18888/udp/239.3.1.235:8000
卡酷少儿,http://221.219.65.45:18888/udp/239.3.1.189:8000
中国交通,http://221.219.65.45:18888/udp/239.3.1.188:8001
快乐垂钓,http://221.219.65.45:18888/udp/239.3.1.164:8001
茶频道,http://221.219.65.45:18888/udp/239.3.1.165:8001
BESTV,http://221.219.65.45:18888/udp/239.3.1.166:8001
时尚购物,http://221.219.65.45:18888/udp/239.3.1.181:8001
金鹰纪实,http://221.219.65.45:18888/udp/239.3.1.58:8156
熊猫频道,http://221.219.65.45:18888/udp/239.3.1.66:8068
每日影院,http://221.219.65.45:18888/udp/239.3.1.111:8001
幸福剧场,http://221.219.65.45:18888/udp/239.3.1.112:8001
幸福娱乐,http://221.219.65.45:18888/udp/239.3.1.113:8001
风尚生活,http://221.219.65.45:18888/udp/239.3.1.114:8001
纪实人文,http://221.219.65.45:18888/udp/239.3.1.212:8060
延庆TV,http://221.219.65.45:18888/udp/239.3.1.187:8001
城市剧场,http://221.219.65.45:18888/udp/239.3.1.67:4120
军旅剧场,http://221.219.65.45:18888/udp/239.3.1.68:4120
古装剧场,http://221.219.65.45:18888/udp/239.3.1.69:4120
音乐现场,http://221.219.65.45:18888/udp/239.3.1.70:4120
地理,http://221.219.65.45:18888/udp/239.3.1.71:4120
美妆,http://221.219.65.45:18888/udp/239.3.1.72:4120
健康,http://221.219.65.45:18888/udp/239.3.1.73:4120
精选,http://221.219.65.45:18888/udp/239.3.1.74:4120
解密,http://221.219.65.45:18888/udp/239.3.1.75:4120
军事,http://221.219.65.45:18888/udp/239.3.1.76:4120
国学,http://221.219.65.45:18888/udp/239.3.1.77:4120
戏曲,http://221.219.65.45:18888/udp/239.3.1.78:4120
早教,http://221.219.65.45:18888/udp/239.3.1.79:4120
动画,http://221.219.65.45:18888/udp/239.3.1.80:4120
好学生,http://221.219.65.45:18888/udp/239.3.1.81:4120
鉴赏,http://221.219.65.45:18888/udp/239.3.1.82:4120
墨宝,http://221.219.65.45:18888/udp/239.3.1.83:4120
光影,http://221.219.65.45:18888/udp/239.3.1.84:4120
台球,http://221.219.65.45:18888/udp/239.3.1.85:4120
爱生活,http://221.219.65.45:18888/udp/239.3.1.86:4120
武术,http://221.219.65.45:18888/udp/239.3.1.87:4120
高网,http://221.219.65.45:18888/udp/239.3.1.88:4120
足球,http://221.219.65.45:18888/udp/239.3.1.89:4120
武侠剧场,http://221.219.65.45:18888/udp/239.3.1.90:4120
喜剧影院,http://221.219.65.45:18888/udp/239.3.1.91:4120
动作影院,http://221.219.65.45:18888/udp/239.3.1.92:4120
家庭影院,http://221.219.65.45:18888/udp/239.3.1.93:4120
星影,http://221.219.65.45:18888/udp/239.3.1.94:4120
金鹰卡通,http://221.219.65.45:18888/udp/239.3.1.51:9252
财富天下,http://221.219.65.45:18888/udp/239.3.1.53:9136
嘉佳卡通,http://221.219.65.45:18888/udp/239.3.1.147:9268

北京文艺,http://115.171.216.91:4000/udp/225.1.8.22:8002
北京科教,http://115.171.216.91:4000/udp/225.1.8.105:8002
北京影视,http://115.171.216.91:4000/udp/225.1.8.82:8000
北京财经,http://115.171.216.91:4000/udp/225.1.8.106:8002
北京冬奥纪实,http://115.171.216.91:4000/udp/225.1.8.23:8002
北京生活,http://115.171.216.91:4000/udp/225.1.8.108:8002
北京青年,http://115.171.216.91:4000/udp/225.1.8.118:8002
北京新闻,http://115.171.216.91:4000/udp/225.1.8.83:8000
北京卡酷少儿,http://115.171.216.91:4000/udp/225.1.8.35:8000
北京冬奥纪实4K,http://115.171.216.91:4000/udp/225.1.8.120:8002
北京冬奥纪实4K,http://115.171.216.91:4000/udp/225.1.8.164:8002
房山,http://115.171.216.91:4000/udp/225.1.8.68:8002
朝阳融媒,http://115.171.216.91:4000/udp/225.1.8.69:8002
密云,http://115.171.216.91:4000/udp/225.1.8.75:8002
金鹰纪实,http://115.171.216.91:4000/udp/225.1.8.31:8156
纪实人文,http://115.171.216.91:4000/udp/225.1.8.53:8060
快乐垂钓,http://115.171.216.91:4000/udp/225.1.8.71:8002
茶频道,http://115.171.216.91:4000/udp/225.1.8.72:8002
每日影院,http://115.171.216.91:4000/udp/225.1.8.97:8002
幸福剧场,http://115.171.216.91:4000/udp/225.1.8.98:8002
幸福娱乐,http://115.171.216.91:4000/udp/225.1.8.99:8002
风尚生活,http://115.171.216.91:4000/udp/225.1.8.103:8002
中国足协杯,http://115.171.216.91:4000/udp/225.1.8.40:8184
体育赛事,http://115.171.216.91:4000/udp/225.1.8.81:8176
爱上4K,http://115.171.216.91:4000/udp/225.1.8.80:2000
北京IPTV淘精彩,http://115.171.216.91:4000/udp/225.1.8.33:8002
北京IPTV淘BABY,http://115.171.216.91:4000/udp/225.1.8.36:8002
北京IPTV淘剧场,http://115.171.216.91:4000/udp/225.1.8.37:8002
北京IPTV淘电影,http://115.171.216.91:4000/udp/225.1.8.38:8002
北京IPTV淘娱乐,http://115.171.216.91:4000/udp/225.1.8.61:8002
北京IPTV萌宠TV,http://115.171.216.91:4000/udp/225.1.8.63:8002
北京IPTV4K,http://115.171.216.91:4000/udp/225.1.8.211:8002
熊猫频道,http://115.171.216.91:4000/udp/225.1.8.210:8068
大健康,http://115.171.216.91:4000/udp/225.1.8.39:8002
聚鲨环球精选,http://115.171.216.91:4000/udp/225.1.8.58:8002
聚鲨北京,http://115.171.216.91:4000/udp/225.1.8.59:8002
聚鲨健康,http://115.171.216.91:4000/udp/225.1.8.60:8002
聚鲨生活,http://115.171.216.91:4000/udp/225.1.8.62:8002
聚鲨国际,http://115.171.216.91:4000/udp/225.1.8.66:8002
CGTN,http://115.171.216.91:4000/udp/225.1.8.116:8056
北京文艺,http://115.171.216.91:4000/udp/225.1.8.122:8002
北京科教,http://115.171.216.91:4000/udp/225.1.8.123:8002
北京影视,http://115.171.216.91:4000/udp/225.1.8.124:8002
北京财经,http://115.171.216.91:4000/udp/225.1.8.125:8002
北京冬奥纪实,http://115.171.216.91:4000/udp/225.1.8.126:8002
北京生活,http://115.171.216.91:4000/udp/225.1.8.127:8002
北京青年,http://115.171.216.91:4000/udp/225.1.8.128:8002
北京新闻,http://115.171.216.91:4000/udp/225.1.8.129:8002
北京卡酷少儿,http://115.171.216.91:4000/udp/225.1.8.130:8002
北京国际,http://115.171.216.91:4000/udp/225.1.8.131:8002
金鹰卡通,http://115.171.216.91:4000/udp/225.1.8.163:9252
财富天下,http://115.171.216.91:4000/udp/225.1.8.165:9136
嘉佳卡通,http://115.171.216.91:4000/udp/225.1.8.170:9268
IPTV收视指南,http://115.171.216.91:4000/udp/225.1.8.201:8012
IPTV热播剧场,http://115.171.216.91:4000/udp/225.1.8.202:9020
IPTV经典电影,http://115.171.216.91:4000/udp/225.1.8.203:9024
IPTV魅力时尚,http://115.171.216.91:4000/udp/225.1.8.204:9012
IPTV少儿动画,http://115.171.216.91:4000/udp/225.1.8.207:9000
城市剧场,http://115.171.216.91:4000/udp/225.1.8.227:4120
军旅剧场,http://115.171.216.91:4000/udp/225.1.8.228:4120
古装剧场,http://115.171.216.91:4000/udp/225.1.8.229:4120
音乐现场,http://115.171.216.91:4000/udp/225.1.8.230:4120
地理,http://115.171.216.91:4000/udp/225.1.8.231:4120
美妆,http://115.171.216.91:4000/udp/225.1.8.232:4120
美人,http://115.171.216.91:4000/udp/225.1.8.233:4120
精选,http://115.171.216.91:4000/udp/225.1.8.234:4120
解密,http://115.171.216.91:4000/udp/225.1.8.235:4120
军事,http://115.171.216.91:4000/udp/225.1.8.236:4120
国学,http://115.171.216.91:4000/udp/225.1.8.237:4120
戏曲,http://115.171.216.91:4000/udp/225.1.8.238:4120
早教,http://115.171.216.91:4000/udp/225.1.8.239:4120
动画,http://115.171.216.91:4000/udp/225.1.8.240:4120
好学生,http://115.171.216.91:4000/udp/225.1.8.241:4120
鉴赏,http://115.171.216.91:4000/udp/225.1.8.242:4120
墨宝,http://115.171.216.91:4000/udp/225.1.8.243:4120
光影,http://115.171.216.91:4000/udp/225.1.8.244:4120
台球,http://115.171.216.91:4000/udp/225.1.8.245:4120
爱生活,http://115.171.216.91:4000/udp/225.1.8.246:4120
武术,http://115.171.216.91:4000/udp/225.1.8.247:4120
高网,http://115.171.216.91:4000/udp/225.1.8.248:4120
足球,http://115.171.216.91:4000/udp/225.1.8.249:4120
武侠剧场,http://115.171.216.91:4000/udp/225.1.8.250:4120
喜剧影院,http://115.171.216.91:4000/udp/225.1.8.251:4120
动作影院,http://115.171.216.91:4000/udp/225.1.8.252:4120
家庭影院,http://115.171.216.91:4000/udp/225.1.8.253:4120
星影,http://115.171.216.91:4000/udp/225.1.8.254:4120
聚鲨环球精选,http://115.171.216.91:4000/udp/225.1.8.67:8002
聚鲨北京,http://115.171.216.91:4000/udp/225.1.8.70:8002
聚鲨健康,http://115.171.216.91:4000/udp/225.1.8.94:8002
聚鲨生活,http://115.171.216.91:4000/udp/225.1.8.95:8002
聚鲨国际,http://115.171.216.91:4000/udp/225.1.8.96:8002

🐼天津ID11,#genre#

天津卫视,http://111.165.0.207:8888/udp/225.1.1.111:5002
天津新闻,http://111.165.0.207:8888/udp/225.1.1.130:5002
天津文艺,http://111.165.0.207:8888/udp/225.1.1.131:5002
天津影视,http://111.165.0.207:8888/udp/225.1.1.149:5002
天津都市,http://111.165.0.207:8888/udp/225.1.1.128:5002
天津体育,http://111.165.0.207:8888/udp/225.1.1.122:5002
天津科教,http://111.165.0.207:8888/udp/225.1.1.129:5002
天津少儿,http://111.165.0.207:8888/udp/225.1.1.125:5002
天津购物,http://111.165.0.207:8888/udp/225.1.1.151:5002
天津IPTV,http://111.165.0.207:8888/udp/225.1.2.123:5002

滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8$官方源
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8$官方源
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8$官方源
津南电视,http://play.jinnantv.top/live/JNTV1.m3u8$官方源


🐼河北ID12,#genre#

石家庄新,http://pluslive1.sjzntv.cn/xmzh/HD/live.m3u8$官方源
石家庄娱,http://pluslive1.sjzntv.cn/yule/HD2/live.m3u8$官方源
石家庄生,http://pluslive1.sjzntv.cn/shenghuo/HD3/live.m3u8$官方源
石家庄都,http://pluslive1.sjzntv.cn/dushi/HD4/live.m3u8$官方源
鹿泉综合,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8$官方源
鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8$官方源
深泽电视,https://jwcdnqx.hebyun.com.cn/live/shenzedianshi/1500k/tzwj_video.m3u8$官方源
赞皇电视,http://p2bj.vzan.com/slowlive/435455898015647946/live.m3u8
赵县电视,http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream_360p/playlist.m3u8$官方源
邯郸新闻,http://live.hd.hdbs.cn/video/s10001-2021hdxwzh/index.m3u8$官方源
邯郸科技,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8$官方源
邯郸公共,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8$官方源
成安综艺,https://jwcdnqx.hebyun.com.cn/live/JYCA1/1500k/tzwj_video.m3u8$官方源
邱县一套,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8$官方源
邱县二套,http://live.hd.hdbs.cn/video/s10013-qxds2/index.m3u8$官方源
涉县新闻,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8$官方源
滦南综合,ttp://tvnew.lnshw.com.cn:58123/live/mhllle.m3u8$官方源
承德平泉,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8$官方源
保定定州,https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8$官方源

🐼山西ID13,#genre#

优购物,https://tvliveapp.ugoshop.com/ugotvlive/ugotv01.m3u8?auth_key=2274934552-0-0-dc8c9301c2face6c71c0851709bfac61$官方

高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8$官方
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8$官方
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8$官方
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8$官方
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8$官方
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8$官方
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8$官方
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8$官方
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8$官方
盐湖频道,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8$官方

长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8$官方

怀柔电视,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8$山西云
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8$山西云
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8$山西云
武乡融媒体,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8$山西云

🐼内蒙ID14,#genre#
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/3208526general.m3u8?txSecret=eb5a3102dd5406c7ffeddf560b024952&txTime=76B2F9A0
蒙古语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古蒙古语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800

兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8$官方

赤峰新闻综合频道,http://tvbox6.icu/tv/cfrtv.php?id=1$官方
赤峰影视娱乐频道,http://tvbox6.icu/tv/cfrtv.php?id=2$官方
赤峰经济服务频道,http://tvbox6.icu/tv/cfrtv.php?id=3$官方

鄂尔多斯新闻综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8$官方
鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8$官方
鄂尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8$官方
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8$官方
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8$官方
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8$官方
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8$官方

🐼辽宁ID15,#genre#
//辽宁电视台
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001945/1.m3u8$海南移动IPV6
辽宁卫视,http://tvbox6.com/tv/bfgd.php?id=058$北方广电
辽宁都市,http://tvbox6.com/tv/bfgd.php?id=610$北方广电
辽宁北方,http://tvbox6.com/tv/bfgd.php?id=071$北方广电
辽宁生活,http://tvbox6.com/tv/bfgd.php?id=073$北方广电
辽宁体育,http://tvbox6.com/tv/bfgd.php?id=611$北方广电
辽宁影视剧,http://tvbox6.com/tv/bfgd.php?id=070$北方广电
辽宁教育青少,http://tvbox6.com/tv/bfgd.php?id=075$北方广电
辽宁经济,http://tvbox6.com/tv/bfgd.php?id=076$北方广电
辽宁公共,http://tvbox6.com/tv/bfgd.php?id=077$北方广电
辽宁公共,http://tvbox6.com/tv/bfgd.php?id=481$北方广电
辽宁经济,http://tvbox6.com/tv/bfgd.php?id=480$北方广电
北方导视,http://tvbox6.com/tv/bfgd.php?id=187$北方广电
辽宁新动漫,http://tvbox6.com/tv/bfgd.php?id=140$北方广电

辽宁都市,http://113.236.28.117:9901/tsfile/live/1019_1.m3u8
辽宁都市,http://113.236.31.149:9901/tsfile/live/1019_1.m3u8
辽宁都市,http://123.189.39.129:9901/tsfile/live/1019_1.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8

沈阳新闻综合,http://tvbox6.com/tv/bfgd.php?id=059$北方广电
抚顺综合,http://tvbox6.com/tv/bfgd.php?id=275$北方广电
鞍山新闻综合,http://tvbox6.com/tv/bfgd.php?id=274$北方广电
大连新闻综合,http://tvbox6.com/tv/bfgd.php?id=273$北方广电
丹东新闻综合,http://tvbox6.com/tv/bfgd.php?id=276$北方广电
锦州新闻综合,http://tvbox6.com/tv/bfgd.php?id=277$北方广电
阜新综合,http://tvbox6.com/tv/bfgd.php?id=279$北方广电
辽阳新闻综合,http://tvbox6.com/tv/bfgd.php?id=280$北方广电
营口新闻综合,http://tvbox6.com/tv/bfgd.php?id=278$北方广电
盘锦新闻综合,http://tvbox6.com/tv/bfgd.php?id=283$北方广电
铁岭新闻综合,http://tvbox6.com/tv/bfgd.php?id=281$北方广电
朝阳新闻综合,http://tvbox6.com/tv/bfgd.php?id=282$北方广电
本溪综合,http://tvbox6.com/tv/bfgd.php?id=312$北方广电
连山区综合,http://tvbox6.com/tv/bfgd.php?id=491$北方广电
龙港区综合,http://tvbox6.com/tv/bfgd.php?id=490$北方广电
葫芦岛新闻综合,http://tvbox6.com/tv/bfgd.php?id=284$北方广电


辽宁卫视,http://dassby.qqff.top:99/live/辽宁卫视高清/index.m3u8$鞍山联通
辽宁生活,http://dassby.qqff.top:99/live/辽宁生活/index.m3u8$鞍山联通
辽宁北方,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8$鞍山联通
辽宁公共,http://dassby.qqff.top:99/live/辽宁公共/index.m3u8$鞍山联通
辽宁都市,http://dassby.qqff.top:99/live/辽宁都市/index.m3u8$鞍山联通
辽宁经济,http://dassby.qqff.top:99/live/辽宁经济/index.m3u8$鞍山联通
辽宁体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8$鞍山联通
辽宁影视剧,http://dassby.qqff.top:99/live/辽宁影视剧/index.m3u8$鞍山联通
辽宁教育青少,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8$鞍山联通


辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8$北方广电代理
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
北方导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8

家庭理财,http://120.76.248.139/live/bfgd/4200000139.m3u8
鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
本溪新闻频道,http://120.76.248.139/live/bfgd/4200000312.m3u8
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
大连新闻综合,http://120.76.248.139/live/bfgd/4200000273.m3u8
抚顺新闻综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
阜新新闻综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8

大连文体频道,rtmp://secret.dltv.cn/dreamStreamCore/hxT7Fc3/lv500$官方源

锦州新闻,http://59.44.192.22:65000/hls/3/index.m3u8
棉州教育,http://stream.jzgbdst.cn/2/sd/live.m3u8

🐼吉林ID16,#genre#
//吉林省
吉林卫视,http://tvbox6.icu/tv/jlntv.php?id=jlws
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
吉林都市,http://tvbox6.icu/tv/jlntv.php?id=jlds
吉林生活,http://tvbox6.icu/tv/jlntv.php?id=jlsh
吉林影视,http://tvbox6.icu/tv/jlntv.php?id=jlys
吉林乡村,http://tvbox6.icu/tv/jlntv.php?id=jlxc
吉林公共,http://tvbox6.icu/tv/jlntv.php?id=jlgg
吉林综艺文化,http://tvbox6.icu/tv/jlntv.php?id=jlzy
吉林东北戏曲,http://tvbox6.icu/tv/jlntv.php?id=dbxq

//01长春市（南关区、宽城区、朝阳区、二道区、绿园区、双阳区、九台区、公主岭市 | 榆树市、德惠市 |  农安县）
长春双阳综合,http://stream11.jlntv.cn/shuangyang/playlist.m3u8
长春九台区,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
长春公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
长春德惠综合,http://stream11.jlntv.cn/dehuitv/playlist.m3u8
长春农安综合,http://tvbox6.icu/tv/jlntv.php?id=ccnazh

//02吉林市（昌邑区、龙潭区、船营区、丰满区 | 蛟河市、桦甸市、舒兰市、磐石市 |  永吉县）
吉林桦甸综合,http://stream10.jlntv.cn/huadian/playlist.m3u8
吉林舒兰综合,http://stream8.jlntv.cn/shulan/playlist.m3u8
吉林磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
吉林永吉综合,http://stream10.jlntv.cn/yongji/playlist.m3u8

//03通化市（东昌区、二道江区 | 集安市、梅河口市 | 通化县、辉南县、柳河县）
通化新闻综合,http://tvbox6.icu/tv/jlntv.php?id=thxwzh
通化集安综合,http://tvbox6.icu/tv/jlntv.php?id=thjazh
通化梅河口综合,http://tvbox6.icu/tv/jlntv.php?id=thmhkzh
通化通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8
通化辉南综合,http://stream5.jlntv.cn/hn/playlist.m3u8
通化柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8

//04白山市（浑江区、江源区 | 临江市 | 抚松县、靖宇县、长白朝鲜族自治县）
白山综合,http://tvbox6.icu/tv/jlntv.php?id=bszh
白山长白新闻综合,http://tvbox6.icu/tv/jlntv.php?id=bscbxwzh
白山江源综合,http://stream10.jlntv.cn/jiangyuantv/playlist.m3u8
白山临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
白山抚松综合,http://stream8.jlntv.cn/fs/playlist.m3u8
白山靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8

//05辽源市（龙山区、西安区 | 东丰县、东辽县）
辽源新闻综合,http://tvbox6.icu/tv/jlntv.php?id=lyxwzh
辽源东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
辽源东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8

//06四平市（铁西区、铁东区 |   双辽市 | 梨树县、伊通满族自治县）
四平综合,http://tvbox6.icu/tv/jlntv.php?id=spzh
四平双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8
四平梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
四平伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8

//07白城市（洮北区 |洮南市、大安市 |镇赉县、通榆县）
白城新闻综合,http://tvbox6.icu/tv/jlntv.php?id=bcxwzh
白城洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
白城大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
白城镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
白城通榆综合,http://stream6.jlntv.cn/ty/playlist.m3u8

//08松原市（宁江区 | 扶余市 |长岭县、乾安县、前郭尔罗斯蒙古族自治县）
松原综合,http://tvbox6.icu/tv/jlntv.php?id=syzh
松原公共,http://tvbox6.icu/tv/jlntv.php?id=sygg
松原扶余综合,http://stream6.jlntv.cn/fy/playlist.m3u8
松原乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
松原前郭综合,http://tvbox6.icu/tv/jlntv.php?id=syqgzh

//09延边州（延吉市、图们市、敦化市、珲春市、龙井市、和龙市|  汪清县、安图县）
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8$延边云
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8$延边云
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8$延边云
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8$延边云
延边延吉综合,http://stream6.jlntv.cn/yj/playlist.m3u8
